ID,Education,Age,DaysAsCustomer,Marital_Status,Kidhome,Teenhome,Country,Recency,Purchases,Spent_percent, Income ,CampaingsAccepted,Complain,Spent
793,Graduation,50,4010,Married,1,0,Australia,24,6,0.0033450310307378615,20895.0,0,0,45
8832,Master,47,4034,Together,1,0,Germany,24,9,0.009143084817350156,37509.0,0,0,123
2535,Master,45,4059,Married,1,0,Spain,24,20,0.06273791533206123,88097.0,3,0,844
1523,Graduation,50,3432,Married,1,1,Saudi Arabia,25,8,0.007136066198907439,59041.0,0,0,96
1839,Graduation,49,3448,Single,0,0,India,25,8,0.010481097229645301,43322.0,0,0,141
9972,PhD,68,3456,Together,1,1,Saudi Arabia,25,5,0.0034193650536431474,46015.0,2,0,46
2945,PhD,68,3456,Together,1,1,Canada,25,5,0.0034193650536431474,46015.0,2,0,46
9291,Master,64,3477,Married,0,1,Spain,25,4,0.0011150103435792872,34242.0,0,0,15
2829,Graduation,68,3490,Married,0,1,Canada,25,22,0.05433817074376393,65210.0,2,0,731
8594,PhD,65,3531,Widow,0,1,Spain,25,9,0.010035093092213586,50520.0,0,0,135
1592,Graduation,53,3535,Married,0,0,Canada,25,15,0.12815185548871275,90765.0,2,0,1724
4310,Graduation,79,3537,Married,0,0,Australia,25,21,0.10614898470874815,80589.0,1,0,1428
6950,Master,65,3575,Married,1,1,Canada,25,7,0.004014037236885435,49572.0,0,0,54
8492,Graduation,45,3611,Together,0,0,Spain,25,23,0.11098069619759172,75437.0,1,0,1493
5684,Master,52,3640,Divorced,1,1,Spain,25,7,0.005054713557559435,44635.0,0,0,68
5909,Graduation,59,3662,Married,0,1,Germany,25,20,0.0870451408220897,58512.0,0,0,1171
9855,PhD,71,3687,Single,0,1,Spain,25,26,0.07582070336339153,62000.0,1,0,1020
975,Graduation,67,3776,Single,1,1,Australia,25,15,0.019624182046995457,54252.0,0,0,264
8754,PhD,49,3788,Together,0,1,Spain,25,4,0.0014866804581057163,45068.0,0,0,20
1456,Graduation,44,3833,Single,0,1,India,25,31,0.08771414702823727,60474.0,0,0,1180
2849,Graduation,44,3833,Single,0,1,Canada,25,31,0.08771414702823727,60474.0,0,0,1180
9984,2n Cycle,42,3838,Married,1,1,Spain,25,22,0.053817832583426935,56337.0,2,0,724
5527,Graduation,36,3880,Together,1,0,Spain,25,7,0.004311373328506578,22434.0,0,0,58
5628,Graduation,41,3885,Together,0,0,USA,25,24,0.12376614813730089,61416.0,1,0,1665
7627,Master,48,3943,Married,0,0,Spain,25,21,0.1550607717804262,92163.0,2,0,2086
1351,Master,67,4026,Together,0,1,Spain,25,32,0.0906875079444487,58656.0,1,0,1220
10395,Basic,37,4055,Single,1,0,Spain,25,10,0.007507736313433868,8940.0,0,0,101
6961,Graduation,49,3417,Married,2,0,Spain,26,4,0.000817674251958144,26751.0,0,0,11
10196,Graduation,45,3488,Married,2,0,USA,26,20,0.045641090063845494,71427.0,0,0,614
6182,Graduation,39,3518,Together,1,0,USA,26,8,0.003939703213980148,26646.0,0,0,53
10432,Graduation,49,3529,Divorced,1,0,Canada,26,5,0.001635348503916288,19346.0,0,0,22
1542,Graduation,48,3560,Single,1,2,USA,26,20,0.029436273070493183,56243.0,0,0,396
4220,PhD,53,3618,Married,0,1,Canada,26,7,0.006467059992759866,59892.0,0,0,87
4141,Graduation,58,3691,Together,0,0,USA,26,21,0.05768320177450179,71613.0,0,0,776
1940,Graduation,37,3731,Married,1,0,Australia,26,4,0.0013380124122951446,25252.0,0,0,18
1506,Graduation,48,3745,Single,1,1,Spain,26,11,0.010406763206740015,42160.0,0,0,140
6347,Basic,44,3746,Single,1,0,Spain,26,5,0.002676024824590289,15862.0,0,0,36
1361,Master,49,3769,Married,0,0,Spain,26,16,0.10666932286908515,82584.0,2,0,1435
9422,Graduation,34,3773,Married,1,0,Australia,26,9,0.009737757000592442,38360.0,0,0,131
1081,PhD,66,3838,Married,1,2,Saudi Arabia,26,25,0.07574636934048624,75283.0,0,0,1019
7458,Master,67,3859,Together,1,1,Australia,26,8,0.007210400221812724,34941.0,0,0,97
1012,Graduation,71,3875,Single,0,1,Australia,26,24,0.06571127624827267,61823.0,0,0,884
5453,Master,67,4020,Married,0,0,Saudi Arabia,26,24,0.17483362187323226,90226.0,1,0,2352
6818,Graduation,49,4034,Married,0,1,Spain,26,16,0.027429254452050467,44989.0,0,0,369
7807,Graduation,49,4034,Married,0,1,Spain,26,16,0.027429254452050467,44989.0,0,0,369
7532,Graduation,43,4047,Married,0,1,Germany,26,10,0.009812091023497728,43586.0,0,0,132
8346,Graduation,49,4058,Single,1,0,Spain,26,12,0.022002870779964604,32233.0,1,0,296
5564,Graduation,54,4068,Together,0,1,Australia,26,20,0.09945892264727242,62882.0,0,0,1338
3267,Master,60,3383,Together,0,1,Canada,27,20,0.045195085926413775,57288.0,1,0,608
3091,2n Cycle,42,3437,Together,1,0,Saudi Arabia,27,21,0.06117690085105023,75774.0,0,0,823
762,2n Cycle,42,3437,Together,1,0,Spain,27,21,0.06117690085105023,75774.0,0,0,823
8029,Master,35,3440,Single,0,0,USA,27,15,0.1204954511294683,90247.0,3,0,1621
4376,2n Cycle,63,3513,Single,0,0,Spain,27,7,0.0069130641301915815,32218.0,1,0,93
10981,Graduation,35,3526,Married,0,0,Saudi Arabia,27,18,0.08905215944053241,84219.0,0,0,1198
486,Graduation,35,3526,Married,0,0,Canada,27,18,0.08905215944053241,84219.0,0,0,1198
1158,Graduation,57,3554,Divorced,0,1,Spain,27,8,0.010704099298361157,48877.0,0,0,144
9119,Graduation,73,3585,Together,0,1,USA,27,15,0.02913893697887204,60905.0,0,0,392
6694,Graduation,59,3595,Married,0,1,Spain,27,25,0.07938873646284525,75236.0,0,0,1068
10573,Graduation,70,3602,Divorced,0,0,India,27,18,0.03129462364312533,62551.0,1,0,421
10140,PhD,40,3653,Together,0,0,India,27,17,0.1283748575574286,70123.0,2,0,1727
2286,Graduation,61,3671,Single,1,1,Canada,27,8,0.008474078611202583,50785.0,0,0,114
8420,2n Cycle,53,3709,Married,0,0,Spain,27,8,0.004757377465938292,15315.0,0,0,64
10065,2n Cycle,53,3709,Married,0,0,Spain,27,8,0.004757377465938292,15315.0,0,0,64
1029,PhD,53,3711,Together,0,1,Spain,27,12,0.020739192390574743,64413.0,0,0,279
4207,PhD,42,3803,Married,0,0,Spain,27,25,0.09648556173106099,87171.0,2,0,1298
10277,Graduation,62,3872,Single,0,1,Spain,27,5,0.003122028962022004,30081.0,0,0,42
4436,Graduation,47,3873,Single,0,0,Spain,27,8,0.010183761138024156,20180.0,0,0,137
2929,Graduation,47,3873,Single,0,0,Spain,27,8,0.010183761138024156,20180.0,0,0,137
6281,Graduation,57,3879,Divorced,0,1,Spain,27,16,0.07299601049299068,55686.0,1,0,982
10390,2n Cycle,64,3883,Married,0,1,Spain,27,5,0.0022300206871585745,26887.0,0,0,30
2574,PhD,46,3893,Married,0,1,Spain,27,21,0.09143084817350156,61996.0,3,0,1230
709,Graduation,71,3946,Divorced,0,1,Saudi Arabia,27,18,0.08199042726453026,51537.0,0,0,1103
5955,Graduation,61,3968,Together,0,0,Spain,27,16,0.1436133322530122,72025.0,0,0,1932
8486,Master,52,4015,Together,1,0,Spain,27,17,0.02728058640623989,30538.0,0,0,367
10343,2n Cycle,32,4017,Single,0,0,India,27,19,0.09997926080760942,61618.0,0,0,1345
6652,Graduation,58,3399,Married,0,0,Canada,28,17,0.08429478197459411,77343.0,0,0,1134
8746,Graduation,34,3464,Married,1,0,Spain,28,19,0.08830881921147955,75433.0,2,0,1188
4686,PhD,61,3467,Widow,0,0,Spain,28,24,0.1253271626183119,82571.0,1,0,1686
3551,Master,69,3471,Together,0,1,Spain,28,10,0.014718136535246592,60033.0,0,0,198
4338,Graduation,40,3475,Single,1,0,Spain,28,5,0.003270697007832576,39062.0,1,0,44
4444,Graduation,51,3476,Married,1,0,Spain,28,6,0.004534375397222435,30023.0,0,0,61
498,Graduation,53,3526,Single,1,0,Spain,28,7,0.004237039305601291,30015.0,0,0,57
8230,Graduation,43,3536,Married,1,0,Spain,28,6,0.0052777156262752934,33228.0,0,0,71
2826,Graduation,56,3623,Married,2,1,Spain,28,7,0.0027503588474955755,22574.0,0,0,37
6222,Graduation,56,3623,Married,2,1,Spain,28,7,0.0027503588474955755,22574.0,0,0,37
7352,Graduation,66,3630,Married,0,1,Canada,28,17,0.030105279276640754,55267.0,0,0,405
10928,Graduation,65,3665,Together,0,1,Spain,28,17,0.044526079720266204,66886.0,0,0,599
10736,Graduation,52,3669,Single,0,1,Canada,28,22,0.11335938493056087,72258.0,0,0,1525
10163,PhD,39,3671,Single,0,0,Spain,28,20,0.09834391230369313,82733.0,0,0,1323
6168,Graduation,60,3728,Divorced,1,1,India,28,6,0.003939703213980148,45146.0,0,0,53
4656,2n Cycle,33,3835,Single,1,0,Saudi Arabia,28,24,0.05277715626275293,51250.0,1,0,710
626,Graduation,72,3856,Married,1,1,USA,28,5,0.0031963629849272902,32871.0,0,0,43
3870,2n Cycle,45,3884,Together,0,0,Germany,28,24,0.07478002704271752,63855.0,0,0,1006
6299,PhD,55,3922,Divorced,0,1,Canada,28,24,0.060433560621997374,42564.0,1,0,813
7798,2n Cycle,51,3941,Together,0,1,Canada,28,17,0.03188929582636762,46344.0,0,0,429
9973,Graduation,60,3999,Married,0,2,Spain,28,19,0.036423671223590054,50437.0,0,0,490
4299,Graduation,63,4025,Together,0,1,Spain,28,34,0.1356595918021466,70971.0,0,0,1825
10971,Graduation,46,4043,Single,2,0,Spain,28,16,0.03515999283420019,37774.0,1,1,473
9931,PhD,60,3385,Married,1,1,Spain,29,15,0.0006690062061475723,4023.0,0,0,9
6679,Graduation,57,3396,Single,0,0,Spain,29,4,0.001189344366484573,33279.0,0,0,16
5961,Graduation,45,3401,Married,1,0,Spain,29,5,0.004237039305601291,42693.0,0,0,57
6255,Master,71,3405,Together,0,1,Australia,29,13,0.024827563650365463,70545.0,0,0,334
8614,Graduation,66,3427,Widow,0,1,Australia,29,17,0.03768734961297991,65486.0,0,0,507
7828,Master,42,3439,Together,0,0,Saudi Arabia,29,12,0.060805230736523795,77882.0,0,0,818
1277,Graduation,63,3460,Together,0,0,USA,29,28,0.07463135899690697,78468.0,1,0,1004
3595,Graduation,60,3500,Together,0,1,Spain,29,28,0.08459211806621526,77226.0,0,0,1138
5735,Master,32,3515,Single,0,0,Spain,29,18,0.18769340783584668,90638.0,1,0,2525
5350,Master,32,3515,Single,0,0,Saudi Arabia,29,18,0.18769340783584668,90638.0,1,0,2525
4137,Graduation,75,3584,Together,0,0,Australia,29,16,0.07998340864608754,70666.0,0,0,1076
6357,2n Cycle,64,3603,Divorced,0,1,Saudi Arabia,29,18,0.03649800524649534,59052.0,0,0,491
9316,Basic,71,3618,Together,0,0,USA,29,5,0.002155686664253289,13084.0,0,0,29
3578,Graduation,74,3631,Divorced,0,1,Spain,29,12,0.017542829405647452,49160.0,0,0,236
153,Graduation,70,3634,Divorced,0,0,Spain,29,5,0.0034193650536431474,23272.0,0,0,46
10524,Master,60,3753,Divorced,0,1,Canada,29,22,0.059095548209702226,49476.0,0,0,795
1518,Master,58,3756,Married,1,1,Spain,29,24,0.05567618315605908,62694.0,0,0,749
2036,PhD,50,3762,Together,0,1,India,29,17,0.029807943185019614,57906.0,0,0,401
9495,Graduation,41,3796,Together,0,0,Spain,29,17,0.0854097923181734,71853.0,0,0,1149
2631,Graduation,41,3796,Together,0,0,Spain,29,17,0.0854097923181734,71853.0,0,0,1149
6312,Graduation,64,3848,Married,0,1,Germany,29,30,0.06415026176726166,65031.0,0,0,863
615,Graduation,63,3854,Together,0,0,Spain,29,11,0.025496569856513034,30507.0,0,0,343
4406,Graduation,53,3908,Together,0,1,Canada,29,25,0.10934534769367543,67419.0,0,0,1471
10061,Graduation,73,3919,Married,0,1,USA,29,25,0.08087541692095096,59462.0,0,0,1088
10619,Graduation,29,3952,Single,0,0,Saudi Arabia,29,18,0.14792470558151877,95529.0,1,0,1990
4945,Graduation,70,3978,Widow,0,0,Spain,29,28,0.08994416771539585,53653.0,0,0,1210
1777,Basic,43,4039,Married,0,0,Spain,29,6,0.005500717694991151,25965.0,0,0,74
4023,Graduation,53,4040,Married,1,0,Spain,29,10,0.008548412634107869,22979.0,0,0,115
7922,PhD,72,4065,Single,0,1,Saudi Arabia,29,25,0.0718066661265061,64950.0,1,0,966
10699,Graduation,38,3392,Married,1,0,Saudi Arabia,30,8,0.006838730107286295,44322.0,0,0,92
7516,Graduation,40,3417,Married,1,0,Germany,30,6,0.0033450310307378615,30096.0,0,0,45
3129,Graduation,40,3417,Married,1,0,Spain,30,6,0.0033450310307378615,30096.0,0,0,45
5121,Graduation,46,3479,Single,0,1,Canada,30,20,0.05656819143092251,56628.0,1,0,761
2186,2n Cycle,46,3490,Together,0,0,Spain,30,22,0.1677718896972301,82326.0,3,0,2257
10548,Graduation,28,3491,Single,0,0,Germany,30,24,0.07136066198907438,71163.0,0,0,960
6384,Graduation,45,3517,Divorced,0,1,USA,30,21,0.10800733528138029,71022.0,1,0,1453
2625,2n Cycle,69,3603,Single,0,1,Saudi Arabia,30,14,0.026016908016850034,42607.0,0,0,350
1676,Graduation,48,3621,Married,0,1,Spain,30,15,0.01977285009280603,43057.0,0,0,266
5534,Master,48,3631,Married,0,1,Spain,30,10,0.016650821130784022,47808.0,1,0,224
6859,Graduation,36,3643,Single,1,0,Spain,30,9,0.007359068267623296,29236.0,0,0,99
271,Graduation,54,3649,Widow,1,1,Canada,30,15,0.01917817790956374,40590.0,1,0,258
7699,Graduation,54,3649,Widow,1,1,Canada,30,15,0.01917817790956374,40590.0,1,0,258
7832,Master,64,3684,Married,0,1,Spain,30,23,0.11343371895346617,77520.0,3,0,1526
938,Graduation,42,3713,Married,1,1,Spain,30,7,0.006467059992759866,40211.0,1,0,87
7873,PhD,50,3737,Together,1,1,Canada,30,16,0.022300206871585744,63516.0,0,0,300
9967,Graduation,49,3774,Divorced,1,1,USA,30,22,0.03322730823866276,53034.0,0,0,447
1087,Master,48,3782,Together,1,0,Spain,30,10,0.012859785962614445,22669.0,0,0,173
8314,Graduation,41,3829,Married,0,0,Spain,30,19,0.13171988858816647,79908.0,1,0,1772
3762,PhD,37,3832,Single,0,0,Saudi Arabia,30,17,0.06875897118738938,69867.0,1,0,925
10383,Graduation,57,3832,Divorced,0,0,Australia,30,21,0.0812470870354774,70287.0,0,0,1093
6798,Graduation,57,3845,Single,1,1,Saudi Arabia,30,23,0.032186631917988755,37070.0,0,0,433
4168,Graduation,57,3845,Single,1,1,Spain,30,23,0.032186631917988755,37070.0,0,0,433
6690,Master,57,3851,Married,1,1,Saudi Arabia,30,11,0.006690062061475723,38179.0,0,0,90
10602,Graduation,40,3879,Married,1,0,India,30,9,0.011596107573224587,39922.0,0,0,156
3220,Graduation,40,3879,Married,1,0,Germany,30,9,0.011596107573224587,39922.0,0,0,156
5424,Graduation,40,3879,Married,1,0,Saudi Arabia,30,9,0.011596107573224587,39922.0,0,0,156
7488,Master,60,3902,Single,0,1,Spain,30,24,0.061325568896860805,64191.0,0,0,825
5289,2n Cycle,48,3976,Single,1,1,Australia,30,6,0.005352049649180578,41658.0,0,0,72
347,Graduation,47,4038,Divorced,0,1,Canada,30,17,0.028023926635292757,40780.0,0,0,377
5236,Graduation,44,4052,Together,0,1,Spain,30,21,0.1630888462541971,77568.0,3,0,2194
9478,Graduation,38,4063,Single,1,0,Spain,30,15,0.029807943185019614,66503.0,0,0,401
477,Graduation,37,3391,Married,0,0,Spain,31,22,0.1603384874067015,83512.0,4,0,2157
7411,PhD,59,3403,Married,1,1,Saudi Arabia,31,6,0.0012636783893898587,31686.0,0,0,17
3107,Graduation,47,3437,Together,0,1,Australia,31,13,0.026016908016850034,71322.0,0,0,350
7437,Graduation,35,3441,Single,1,0,Australia,31,6,0.002155686664253289,27938.0,0,0,29
255,Graduation,72,3470,Divorced,1,1,Spain,31,6,0.001561014481011002,22263.0,0,1,21
3790,Graduation,67,3536,Together,2,1,Saudi Arabia,31,4,0.0011150103435792872,34633.0,0,0,15
749,Graduation,42,3601,Together,1,0,Spain,31,9,0.010778433321266443,42162.0,1,0,145
1503,PhD,47,3770,Together,1,1,Spain,31,1,0.007953740450865584,162397.0,0,0,107
8650,Graduation,45,3847,Widow,1,1,Spain,31,5,0.003122028962022004,54162.0,0,0,42
607,2n Cycle,68,3880,Divorced,0,1,India,31,22,0.03872802593365391,41769.0,0,0,521
1008,PhD,42,3934,Together,0,0,Germany,31,24,0.07589503738629683,44953.0,1,0,1021
9396,PhD,45,3962,Married,1,0,Saudi Arabia,31,4,0.0018583505726321454,37717.0,0,0,25
933,PhD,45,3962,Married,1,0,Spain,31,4,0.0018583505726321454,37717.0,0,0,25
5710,Graduation,53,4006,Together,0,1,Australia,31,9,0.008920082748634298,40548.0,1,0,120
2882,2n Cycle,48,4015,Divorced,0,1,Saudi Arabia,31,16,0.07396235279075938,67893.0,0,0,995
2379,Graduation,70,4024,Single,0,0,Saudi Arabia,31,14,0.12153612745014232,69267.0,0,0,1635
5342,Basic,47,4069,Divorced,1,0,Canada,31,6,0.002155686664253289,9548.0,0,0,29
3262,Graduation,65,4070,Single,0,0,Spain,31,25,0.12302280790824803,68281.0,0,0,1655
5832,2n Cycle,63,3449,Together,0,0,Spain,32,21,0.09388387092937599,92556.0,0,0,1263
5025,Graduation,44,3566,Single,1,0,Spain,32,8,0.010035093092213586,48526.0,0,0,135
569,Graduation,32,3576,Single,0,0,Spain,32,19,0.14799903960442407,90273.0,3,0,1991
3102,2n Cycle,42,3635,Together,1,0,Canada,32,5,0.002378688732969146,19414.0,0,0,32
9449,PhD,65,3647,Single,0,1,Saudi Arabia,32,19,0.04497208385769792,79761.0,0,0,605
8104,PhD,72,3703,Married,0,0,Spain,32,12,0.02066485836766946,53312.0,0,0,278
75,2n Cycle,41,3718,Together,0,0,USA,32,15,0.03471398869676848,41039.0,0,0,467
6421,Graduation,62,3740,Together,0,0,Spain,32,21,0.1572907924675848,88347.0,1,0,2116
3037,PhD,40,3753,Married,0,0,Canada,32,16,0.030476949391167185,50150.0,0,0,410
4698,PhD,40,3753,Married,0,0,Spain,32,16,0.030476949391167185,50150.0,0,0,410
948,Graduation,52,3789,Single,1,0,Spain,32,8,0.0030476949391167185,10245.0,0,0,41
6177,PhD,38,3796,Married,1,0,USA,32,10,0.012562449870993303,33454.0,0,0,169
3517,Graduation,71,3798,Single,1,1,Spain,32,10,0.011967777687751016,40887.0,0,0,161
3491,Graduation,48,3805,Together,0,1,USA,32,29,0.09366086886066013,55914.0,0,0,1260
7610,Graduation,40,3816,Together,1,0,Spain,32,19,0.034193650536431475,37292.0,0,0,460
4377,Graduation,52,3917,Married,0,1,Canada,32,15,0.04274206317053935,52914.0,1,0,575
9850,2n Cycle,51,3956,Married,1,0,Spain,32,4,0.0014123464352004305,24884.0,0,0,19
5544,Graduation,53,3975,Single,0,1,Spain,32,22,0.11075769412887586,67384.0,1,0,1490
6497,Graduation,63,3978,Married,0,1,Australia,32,17,0.032186631917988755,51651.0,0,0,433
4543,Graduation,43,3985,Married,0,0,Saudi Arabia,32,19,0.14264698995524347,82497.0,1,0,1919
5117,2n Cycle,60,4075,Married,0,0,Spain,32,18,0.04281639719344463,32632.0,0,0,576
1448,Master,60,3383,Married,1,2,India,33,9,0.003791035168169577,33562.0,0,0,51
6887,Graduation,56,3445,Single,1,1,Germany,33,19,0.041924388918581204,79146.0,0,0,564
7500,Graduation,56,3445,Single,1,1,Spain,33,19,0.041924388918581204,79146.0,0,0,564
2724,Master,42,3470,Single,1,0,Spain,33,4,0.0014123464352004305,36143.0,0,0,19
2256,Master,50,3471,Married,1,1,Spain,33,6,0.001561014481011002,27159.0,0,0,21
1100,Master,63,3476,Together,1,2,Canada,33,11,0.004534375397222435,41275.0,0,0,61
7725,2n Cycle,58,3492,Married,0,0,India,33,16,0.047648108682288214,76800.0,0,0,641
2612,Graduation,36,3566,Married,0,0,Saudi Arabia,33,25,0.12502982652669076,75794.0,1,0,1682
113,Graduation,72,3727,Married,1,1,Spain,33,6,0.0020813526413480028,30833.0,0,0,28
2868,PhD,74,3826,Single,1,1,USA,33,8,0.004237039305601291,26518.0,0,0,57
4216,Graduation,42,3871,Single,0,0,Spain,33,26,0.10956834976239128,91065.0,2,0,1474
199,Master,61,3904,Single,0,0,Canada,33,13,0.023415217215165034,45183.0,1,0,315
359,Graduation,73,3911,Together,0,1,Spain,33,19,0.03746434754426405,48070.0,0,1,504
8842,Graduation,52,3930,Widow,1,1,Spain,33,8,0.003270697007832576,30372.0,0,0,44
2154,Graduation,52,3930,Widow,1,1,Spain,33,8,0.003270697007832576,30372.0,0,0,44
6050,2n Cycle,48,3944,Married,0,1,India,33,26,0.11246737665569745,57036.0,1,0,1513
9204,Graduation,53,4034,Widow,0,1,Spain,33,17,0.0764897095695391,66731.0,0,0,1029
4472,PhD,53,3381,Divorced,1,0,Australia,34,6,0.004237039305601291,35682.0,0,0,57
6864,Master,34,3417,Divorced,0,0,Australia,34,8,0.0022300206871585745,10979.0,0,0,30
10617,Master,34,3417,Divorced,0,0,Spain,34,8,0.0022300206871585745,10979.0,0,0,30
3924,PhD,58,3483,Divorced,0,1,Saudi Arabia,34,28,0.06808996498124181,57912.0,1,0,916
5654,Graduation,51,3484,Married,2,1,Australia,34,7,0.004534375397222435,36026.0,0,0,61
9216,Graduation,52,3536,Married,1,1,Canada,34,7,0.003270697007832576,35788.0,0,0,44
8086,Graduation,64,3579,Married,1,1,Saudi Arabia,34,7,0.00408837125979072,42243.0,0,0,55
9097,Graduation,67,3617,Divorced,0,1,Spain,34,16,0.025496569856513034,46086.0,0,0,343
7631,Master,45,3645,Together,1,0,India,34,23,0.07351634865332766,61346.0,0,0,989
7275,Master,52,3647,Single,1,1,USA,34,10,0.009737757000592442,33316.0,0,0,131
8334,Master,52,3647,Single,1,1,Spain,34,10,0.009737757000592442,33316.0,0,0,131
1987,Basic,36,3656,Single,1,0,Spain,34,7,0.004385707351411863,21063.0,0,0,59
2281,Graduation,53,3666,Single,1,0,Germany,34,4,0.0020813526413480028,33697.0,1,0,28
7034,2n Cycle,45,3680,Married,1,0,Canada,34,7,0.00408837125979072,25804.0,0,0,55
2797,Graduation,46,3692,Married,0,1,Spain,34,26,0.07976040657737168,72117.0,0,0,1073
3934,Graduation,57,3710,Married,0,1,India,34,18,0.045195085926413775,61286.0,0,0,608
2493,Graduation,57,3710,Married,0,1,Germany,34,18,0.045195085926413775,61286.0,0,0,608
3759,Graduation,65,3718,Together,0,2,Spain,34,26,0.08585579645560512,65196.0,1,0,1155
965,Graduation,52,3972,Divorced,0,1,USA,34,21,0.04385707351411863,55635.0,0,0,590
7378,Master,42,4046,Together,1,0,Spain,34,22,0.042593395124728775,42021.0,1,0,573
1859,Master,51,4050,Married,0,0,Germany,34,19,0.14049130329099022,75251.0,0,0,1890
6263,Graduation,55,4055,Together,1,2,Spain,34,9,0.007879406427960296,35322.0,0,0,106
2072,PhD,54,4061,Together,0,1,Canada,34,21,0.07909140037122411,53374.0,1,0,1064
8908,Graduation,64,3431,Married,0,0,Canada,35,20,0.08154442312709854,87195.0,0,0,1097
738,2n Cycle,42,3465,Single,1,1,India,35,12,0.013528792168762018,42395.0,0,0,182
10129,Graduation,57,3488,Together,0,0,Spain,35,21,0.10823033735009614,82427.0,1,0,1456
807,Master,54,3513,Together,1,1,India,35,17,0.021705534688343457,44602.0,0,0,292
3334,Graduation,72,3516,Married,0,0,Spain,35,21,0.16435252464358693,94642.0,2,0,2211
5423,Graduation,40,3624,Together,1,0,Saudi Arabia,35,4,0.001189344366484573,28359.0,0,0,16
4426,Graduation,48,3659,Single,1,1,USA,35,21,0.03917403007108562,55801.0,1,0,527
10489,Graduation,50,3693,Married,0,0,Saudi Arabia,35,23,0.1321658927255982,92955.0,2,0,1778
2570,Graduation,55,3720,Together,0,1,Spain,35,25,0.060582228667807936,56534.0,2,0,815
3834,Graduation,61,3848,Single,0,1,USA,35,23,0.06400159372145109,69627.0,0,0,861
590,Master,53,3933,Divorced,0,0,Spain,35,16,0.13469324950437792,78579.0,0,0,1812
4791,Graduation,43,3939,Together,1,1,Australia,35,5,0.0030476949391167185,44964.0,0,0,41
5304,PhD,49,4003,Single,1,0,Saudi Arabia,35,6,0.002453022755874432,30899.0,0,0,33
2426,PhD,59,4032,Divorced,0,0,Spain,35,29,0.0665289505002308,78825.0,0,0,895
35,Graduation,36,4038,Married,1,0,Spain,35,10,0.015610144810110022,25545.0,0,0,210
8041,PhD,52,4038,Widow,0,1,Saudi Arabia,35,21,0.08117275301257211,47111.0,0,0,1092
3584,PhD,68,4057,Single,0,0,Canada,35,22,0.10377029597577901,49667.0,1,0,1396
7718,Master,76,3449,Together,0,0,Spain,36,10,0.05285149028565821,66000.0,0,0,711
8605,PhD,59,3477,Together,1,1,Spain,36,7,0.005054713557559435,46910.0,0,0,68
1646,Basic,51,3484,Married,1,0,Canada,36,7,0.0034193650536431474,25224.0,0,0,46
9206,Graduation,55,3552,Together,0,1,Spain,36,26,0.0833284396768254,77382.0,1,0,1121
10757,PhD,56,3566,Divorced,1,0,Spain,36,4,0.0009663422977687155,28420.0,0,0,13
6885,Graduation,46,3589,Divorced,1,0,Canada,36,6,0.00408837125979072,32952.0,0,0,55
907,Graduation,48,3591,Married,0,1,Spain,36,18,0.026908916291713467,46149.0,0,0,362
1150,PhD,124,3655,Together,0,0,Spain,36,15,0.1377409444434946,83532.0,1,0,1853
3867,PhD,76,3681,Together,0,1,Spain,36,26,0.08139575508128798,73059.0,0,0,1095
3859,PhD,76,3681,Together,0,1,Saudi Arabia,36,26,0.08139575508128798,73059.0,0,0,1095
3265,Graduation,64,3846,Married,0,0,Spain,36,5,0.0034193650536431474,35701.0,0,0,46
4418,Master,40,3868,Single,0,0,Canada,36,25,0.12220513365628989,89616.0,0,0,1644
4611,Graduation,53,3903,Together,0,0,Spain,36,30,0.12815185548871275,105471.0,2,0,1724
4530,Master,75,3992,Widow,0,0,Germany,36,23,0.14346466420720164,78427.0,1,0,1930
7736,Graduation,37,3994,Married,1,0,Spain,36,7,0.004534375397222435,22518.0,1,0,61
9949,Graduation,47,3998,Married,0,2,Canada,36,15,0.06519093808793566,59809.0,0,0,877
942,Graduation,41,4069,Single,1,0,Spain,36,14,0.02222587284868046,39660.0,0,0,299
6181,2n Cycle,73,4077,Together,0,0,USA,36,27,0.06979964750806338,52203.0,0,0,939
7660,PhD,50,3420,Alone,1,1,Canada,37,6,0.003642367122359005,35860.0,1,0,49
2055,PhD,50,3420,Divorced,1,1,Spain,37,6,0.003642367122359005,35860.0,1,0,49
5107,PhD,50,3420,Divorced,1,1,Spain,37,6,0.003642367122359005,35860.0,1,0,49
1626,PhD,50,3420,Divorced,1,1,Saudi Arabia,37,6,0.003642367122359005,35860.0,1,0,49
6428,PhD,73,3436,Widow,0,0,Spain,37,17,0.08399744588297298,76842.0,0,0,1130
9617,Graduation,72,3453,Single,0,0,Saudi Arabia,37,5,0.0014123464352004305,15033.0,0,0,19
4339,PhD,53,3559,Married,0,1,Australia,37,28,0.06786696291252595,67353.0,0,0,913
7235,2n Cycle,48,3581,Married,1,0,Germany,37,9,0.002824692870400861,17003.0,0,0,38
8527,Master,58,3583,Together,1,1,Spain,37,19,0.029361939047587896,65735.0,0,0,395
1968,Graduation,52,3588,Widow,1,0,Saudi Arabia,37,4,0.0020813526413480028,45684.0,0,0,28
9862,Graduation,54,3606,Together,1,0,Canada,37,7,0.002453022755874432,21918.0,0,0,33
11075,Graduation,45,3622,Married,1,1,Canada,37,15,0.02007018618442717,51267.0,0,0,270
